q_id,ans
3578142,A
3578191,D
3578192,C
3578240,C
3578242,D
3578290,D
3578292,A
3578411,A
3578412,A
3578600,B
3578700,C
3578701,D
3578702,C
3578880,E
3578881,E
3578882,A
3578991,C
3578992,E
3579030,A
3579160,C
3579161,C
3579162,D
3579300,D
3579301,A
3579302,A
3579410,C
3579411,E
3579412,A
3579430,E
3579431,D
3579432,A
3579440,B
3579441,C
3579442,D
3579480,D
3579481,D
3579482,E
3579570,E
3579572,D
3579780,C
3579920,E
3579921,C
3579922,C
3580192,A
3580240,D
3580390,A
3580392,C
3580481,C
3580550,D
3580552,A
3580580,E
3580581,C
3580752,D
3580861,A
3580862,D
3580900,D
3580901,A
3580902,B
3581030,E
3581031,E
3581032,A
3581200,B
3581201,E
3581202,B
3581360,A
3581361,E
3581362,A
3581490,C
3581491,E
3581492,D
3581910,C
3581911,D
3581912,A
3581950,D
3581951,C
3582090,C
3582091,A
3582310,E
3582311,B
3582312,B
3582472,A
3582520,C
3582521,E
3582522,B
3582541,D
3582551,C
3582552,C
3582680,A
3582682,D
3582930,B
3582931,C
3582932,C
3582960,A
3583010,D
3583012,A
3583020,A
3583022,E
3583420,A
3583421,D
3583422,D
3583450,D
3583452,D
3583590,E
3583591,A
3583592,D
3583890,B
3583891,A
3583892,D
3583990,D
3583992,C
3584102,C
3584270,D
3584271,D
3584942,B
3585020,C
3585250,A
3585550,D
3585552,C
3585720,C
3585721,D
3585722,E
3585961,B
3586062,C
3586170,E
3586171,A
3586172,E
3586241,D
3586290,D
3586291,D
3586292,D
3586420,C
3586421,A
3586422,C
3586520,E
3586521,B
3586581,C
3586640,D
3586641,B
3586851,A
3586852,E
3587070,A
3587071,E
3587500,D
3587501,A
3587631,D
3587951,B
3587952,A
3587960,B
3587991,D
3588170,A
3588171,D
3588331,E
3588691,A
3588831,D
3588840,D
3588841,D
3589010,D
3589011,B
3589012,E
3589031,A
3589231,E
3589232,E
3589391,D
3589761,C
3589762,D
3589820,B
3589942,C
3590200,B
3590340,E
3590342,D
3590390,C
3590392,C
3590430,E
3590432,A
3590660,A
3590662,A
3590860,D
3590862,A
3590970,C
3590971,A
3590972,E
3591051,A
3591052,D
3591100,D
3591150,B
3591151,C
3591152,E
3591180,D
3591182,D
3591261,A
3591281,A
3591352,C
3591360,A
3591400,E
3591401,C
3591480,D
3591482,E
3591490,A
3591492,D
3591640,D
3591642,A
3591820,E
3591840,D
3591841,D
3592030,B
3592031,D
3592190,D
3592191,A
3592192,D
3592200,C
3592320,A
3592321,D
3592340,A
3592380,B
3592381,C
3592390,A
3592392,E
3592602,E
3592681,A
3592682,A
3592702,B
3592760,A
3592771,A
3592772,D
3592780,D
3592782,C
3593032,B
3593102,C
3593140,E
3593141,D
3593560,E
3593562,C
3593871,A
3593872,E
3594320,E
3594321,B
3594322,A
3594360,B
3594362,C
3594420,C
3594422,D
3594510,E
3594511,E
3594512,D
3594580,A
3594581,E
3594651,D
3594652,A
3594920,A
3595250,D
3595251,C
3595401,E
3595460,E
3595630,E
3595690,B
3595691,E
3595692,B
3595742,E
3595890,C
3595891,B
3595920,A
3595921,E
3595922,B
3596262,D
3596382,E
3596761,C
3596762,E
3597101,E
3597102,D
3597150,C
3597152,A
3597271,D
3597272,D
3597511,E
3598010,C
3598332,E
3598381,A
3598430,B
3598431,A
3598510,A
3598550,D
3598552,B
3598642,E
3599250,D
3599251,A
3599252,C
3599372,B
3599452,B
3599470,B
3599472,A
3599590,D
3599652,E
3600641,E
3600642,A
3600730,B
3600731,E
3600732,A
3600971,C
3600972,A
3601011,D
3601012,A
3601280,D
3601281,A
3601282,C
3601371,E
3601372,C
3601431,C
3601752,A
3601810,A
3601812,C
3601820,A
3601821,C
3602080,B
3602081,C
3602091,E
3602162,D
3602630,D
3602632,E
3602740,C
3602742,A
3603180,C
3603181,D
3603252,A
3603280,D
3603281,B
3603291,A
3603292,B
3603421,D
3603422,E
3603462,C
3603500,D
3603501,E
3603502,A
3603710,E
3603711,D
3603712,B
3603931,C
3604002,B
3604090,A
3604340,B
3604341,D
3604400,C
3604401,C
3604470,E
3604471,A
3604472,C
3604491,E
3604800,C
3604801,A
3604870,C
3604871,E
3604940,E
3604941,D
3605040,C
3605041,B
3605101,C
3605102,B
3605120,C
3605121,B
3605291,D
3605292,B
3605400,A
3605401,A
3605402,D
3605641,D
3605642,C
3605731,B
3605732,E
3605951,A
3605952,E
3606002,A
3606100,E
3606101,B
3606102,A
3606110,D
3606111,E
3606112,A
3606131,E
3606132,C
3606241,C
3606242,A
3606290,A
3606291,C
3606600,E
3606611,A
3606612,C
3606731,E
3606732,D
3606780,A
3606980,C
3606981,A
3607000,D
3607001,E
3607051,E
3607052,C
3607060,D
3607160,C
3607210,A
3607211,E
3607300,C
3607301,A
3607351,A
3607620,D
3607621,D
3607622,E
3607670,A
3607671,D
3607672,D
3607720,A
3607920,E
3607982,A
3608180,A
3608182,A
3608440,C
3608441,B
3608491,E
3608492,C
3608510,C
3608511,A
3608761,E
3608762,B
3608770,B
3608771,A
3608772,C
3608780,B
3608782,C
3608800,B
3608801,D
3608802,B
3608992,C
3609022,A
3609100,A
3609101,A
3609260,E
3609261,C
3609262,B
3609430,D
3609511,E
3609512,A
3609600,E
3609601,D
3609602,A
3609830,D
3609831,A
3609861,A
3610220,A
3610221,C
3610222,D
3610271,E
3610272,A
3610290,D
3610291,C
3610460,A
3610462,D
3610520,C
3610522,D
3610550,D
3610551,A
3610552,A
3610731,D
3610851,E
3611031,B
3611060,E
3611062,B
3611110,D
3611112,E
3611230,B
3611240,E
3611401,C
3611421,B
3611422,B
3611470,E
3611471,A
3611472,E
3611531,B
3611570,C
3611572,C
3611711,D
3611720,E
3611771,A
3611800,D
3611801,E
3612171,A
3612172,B
3612210,D
3612211,C
3612380,D
3612382,E
3612440,B
3612450,D
3612580,E
3612590,D
3612591,C
3612681,E
3612820,B
3612821,E
3612850,D
3612851,D
3612852,D
3613210,E
3613411,A
3613510,E
3613820,C
3613821,B
3613861,C
3613862,B
3614000,D
3614001,C
3614002,A
3614390,D
3614720,A
3614810,A
3614811,A
3614970,B
3614972,E
3615060,C
3615061,E
3615210,D
3615211,E
3615271,B
3615510,B
3615512,E
3615711,E
3615720,B
3615721,D
3615860,A
3615862,E
3615871,C
3616210,A
3616211,A
3616212,E
3616230,C
3616232,B
3616560,A
3616561,E
3616562,C
3616600,C
3616601,A
3616602,C
3616870,D
3616871,A
3616872,C
3616930,D
3616931,B
3616932,E
3617210,A
3617211,C
3617212,C
3617300,A
3617301,C
3617390,A
3617391,C
3617392,C
3617500,A
3617501,C
3617511,D
3617512,A
3617630,D
3617631,A
3618042,C
3618150,E
3618152,A
3618190,D
3618191,E
3618192,E
3618300,A
3618302,C
3618312,D
3618600,E
3618602,E
3618852,E
3619010,D
3619011,D
3619131,B
3619132,D
3619192,E
3619230,E
3619232,C
3619242,D
3619331,B
3619332,E
3619471,A
3619472,A
3619480,A
3619481,A
3619482,C
3619641,E
3619720,D
3619721,A
3619722,B
3619920,C
3619921,B
3619922,E
3619930,E
3619931,C
3620050,C
3620230,D
3620232,D
3620261,D
3620262,C
3620791,C
3620901,B
3620902,B
3620940,D
3620941,C
3620942,C
3621030,C
3621032,A
3621221,C
3621230,E
3621231,E
3621270,B
3621271,C
3621272,E
3621382,B
3621590,C
3621592,C
3621890,A
3621891,D
3621892,E
3622190,C
3622291,E
3622292,E
3622402,D
3622750,E
3622751,E
3622752,A
3622890,C
3622892,D
3622930,B
3622931,E
3623060,C
3623270,A
3623271,E
3623272,A
3623290,D
3623292,D
3623310,D
3623311,E
3623430,A
3623431,A
3623480,E
3623481,E
3623520,C
3623521,A
3623522,C
3623680,A
3623681,B
3623691,C
3623692,C
3623730,C
3623732,E
3623910,C
3624091,B
3624341,A
3624690,A
3624691,A
3624692,D
3624820,A
3624821,C
3624830,C
3624831,B
3625060,C
3625061,C
3625201,E
3625202,C
3625210,A
3625211,D
3625300,A
3625301,A
3625451,A
3625452,D
3625630,D
3625631,C
3625632,C
3625991,D
3625992,A
3626401,E
3626402,C
3626820,A
3626821,E
3626822,C
3627120,A
3627121,C
3627141,E
3627142,C
3627161,D
3627370,B
3627371,A
3627780,A
3627790,C
3627971,E
3628120,C
3628281,D
3628311,C
3628521,C
3628522,D
3628691,C
3628692,C
3629411,E
3629412,B
3629510,A
3629511,B
3629512,D
3629710,E
3629711,C
3629712,C
3629860,C
3629861,C
3629862,A
3630360,B
3630361,C
3630391,A
3630481,A
3630482,D
3630580,A
3630581,D
3630710,D
3630711,D
3630720,E
3630721,A
3631001,D
3631002,A
3631060,D
3631062,D
3631190,E
3631191,E
3631340,D
3631341,E
3631630,D
3631631,A
3631812,E
3631880,C
3632070,A
3632071,A
3632072,D
3632410,D
3632411,C
3632722,C
3632760,D
3632761,A
3632762,C
3632800,D
3632801,A
3632860,A
3632861,D
3633080,B
3633081,D
3633082,D
3633250,C
3633430,A
3633431,E
3633440,B
3633442,E
3633580,C
3633581,E
3633582,E
3633870,A
3633871,B
3634030,C
3634032,C
3634150,C
3634151,A
3634152,D
3634320,E
3634600,A
3634601,A
3634602,D
3634610,A
3634612,C
3635080,A
3635081,E
3635082,A
3635220,E
3635221,A
3635270,B
3635271,C
3635590,A
3635591,D
3635592,B
3635600,C
3635602,E
3635742,E
3635770,E
3635771,A
3635772,A
3635810,D
3635811,C
3635812,A
3635940,A
3635941,A
3636060,D
3636062,B
3636400,E
3636401,C
3636402,E
3636450,A
3636451,E
3636452,C
3636520,D
3636522,E
3636540,E
3636541,A
3636542,B
3636660,C
3636661,C
3636730,A
3636731,C
3637361,E
3637362,B
3637670,E
3637671,B
3637672,B
3637841,C
3637931,A
3637932,C
3638120,D
3638122,A
3638302,B
3638311,C
3638312,C
3638401,C
3638442,B
3638450,A
3638531,D
3638532,E
3638750,E
3638751,E
3638752,D
3638811,C
3638812,D
3638870,C
3638871,A
3638872,B
3639021,E
3639022,C
3639080,B
3639081,A
3639082,D
3639220,A
3639221,C
3639270,A
3639271,E
3639810,C
3639812,E
3639861,A
3639862,B
3639910,D
3639911,A
3639912,A
3640090,A
3640091,E
3640092,A
3640100,C
3640101,C
3640160,E
3640731,D
3640750,B
3640751,B
3641020,E
3641250,A
3641251,E
3641260,C
3641262,A
3641331,A
3641332,B
3641571,A
3641572,C
3641660,E
3641661,D
3641662,B
3641871,C
3641872,B
3641881,B
3641882,C
3641900,A
3641902,A
3642050,A
3642051,D
3642052,A
3642430,A
3642432,A
3642560,D
3642561,C
3642562,D
3642662,E
3642740,D
3642840,C
3642842,C
3642970,C
3642971,A
3642972,A
3642990,D
3642991,E
3643070,A
3643220,E
3643400,D
3643401,C
3643402,C
3643410,E
3643412,A
3643431,D
3643432,B
3643991,B
3643992,C
3644130,C
3644290,C
3644291,A
3644391,A
3644392,D
3644441,A
3644442,D
3644700,E
3644701,A
3644702,E
3644932,A
3645210,A
3645211,B
3645570,D
3645572,E
3645670,E
3645672,B
3645800,D
3645801,A
3645802,D
3645861,E
3645862,D
3645870,E
3645871,C
3645872,D
3645890,B
3645891,C
3645920,B
3645921,B
3645922,A
3645961,D
3646080,B
3646082,C
3646360,A
3646361,E
3646362,D
3646420,E
3646421,C
3646422,E
3646650,A
3646652,D
3646990,E
3646991,A
3646992,E
3647030,B
3647031,D
3647032,C
3647050,E
3647051,D
3647250,A
3647251,A
3647450,D
3647452,A
3647570,C
3647571,E
3647830,C
3647831,E
3648530,D
3648602,A
3648841,B
3649112,D
3649192,A
3649731,C
3649732,B
3649802,A
3649932,C
3650180,E
3650181,C
3650182,D
3650350,D
3650471,C
3650681,D
3650682,C
3650940,A
3650941,C
3650942,D
3650950,D
3650951,C
3650980,C
3650991,D
3651030,A
3651031,B
3651211,A
3651320,D
3651321,D
3651322,D
3651332,A
3651390,B
3651391,A
3651681,D
3651771,A
3651772,C
3651820,D
3651822,A
3651910,B
3651911,C
3651912,A
3651940,C
3651942,C
3652071,E
3652072,B
3652081,E
3652140,E
3652141,C
3652142,C
3652170,E
3652171,C
3652172,A
3652200,A
3652202,C
3652730,B
3652731,A
3652732,A
3652770,A
3652771,C
3652772,B
3652890,D
3652891,D
3652892,E
3653050,C
3653052,D
3653171,C
3653172,E
3653250,E
3653391,E
3653661,D
3653662,C
3653852,A
3653861,E
3653871,D
3654040,A
3654041,C
3654042,A
3654260,B
3654261,E
3654262,C
3654440,A
3654441,A
3654442,E
3654560,E
3654561,D
3654562,E
3654850,D
3654851,C
3654852,C
3655031,B
3655032,E
3655110,D
3655111,A
3655112,A
3655211,D
3655212,E
3655400,E
3655401,E
3655420,C
3655421,C
3655422,D
3655560,C
3655561,B
3655570,C
3655571,D
3656110,A
3656180,E
3656182,B
3656230,B
3656231,A
3656232,B
3656262,E
3656420,A
3656422,D
3656520,E
3656521,A
3656522,A
3656551,D
3656630,A
3656631,B
3656632,E
3656850,E
3656851,D
3656870,B
3656871,A
3657010,B
3657012,C
3657090,C
3657091,C
3657110,C
3657112,C
3657240,C
3657242,C
3657350,E
3657352,C
3657450,B
3657521,E
3657660,C
3657662,C
3658221,B
3658222,C
3658510,B
3658511,B
3658660,A
3658661,D
3658662,D
3659280,A
3659282,C
3659450,B
3659830,B
3659831,C
3659832,B
3659930,C
3659970,D
3659972,D
3660030,D
3660031,A
3660950,A
3660960,C
3661040,C
3661110,A
3661111,E
3661371,A
3661372,E
3661410,A
3661411,E
3661412,D
3661521,A
3661570,D
3661571,E
3661572,D
3661781,E
3661990,A
3661992,D
3662252,E
3662561,C
3662562,A
3662640,E
3662641,C
3662642,B
3662950,D
3663160,D
3663162,A
3663300,D
3663671,C
3663672,C
3664060,D
3664210,E
3664211,D
3664400,A
3664840,A
3664841,C
3664842,B
3664932,B
3664991,B
3665020,C
3665021,A
3665022,C
3665080,E
3665081,E
3665082,B
3665100,E
3665101,B
3665102,B
3665292,D
3665360,A
3665690,A
3665691,B
3665692,A
3665760,C
3665762,A
3666110,B
3666112,B
3666152,B
3666300,C
3666302,D
3666480,E
3666481,D
3666482,D
3666550,D
3666551,A
3666590,D
3666770,C
3666790,B
3666830,A
3666831,A
3667110,A
3667142,D
3667232,E
3667590,C
3667592,D
3667820,C
3667821,E
3667920,E
3667921,C
3667922,B
3668221,C
3668222,E
3668300,E
3668310,E
3668311,A
3668671,A
3668730,A
3668731,A
3668732,E
3668841,A
3668842,A
3669310,A
3669312,A
3669500,A
3669501,C
3669502,B
3670070,C
3670071,B
3670072,A
3670180,B
3670182,A
3670292,D
3670740,D
3670870,C
3670950,A
3670951,A
3670952,D
3671160,C
3671161,E
3671162,A
3671280,E
3671281,A
3671282,E
3671420,A
3671950,A
3671951,C
3671952,D
3672280,A
3672752,C
3673101,A
3673102,A
3673132,A
3673290,D
3673861,C
3674240,E
3674290,A
3674291,A
3674331,B
3674332,B
3674421,C
3674520,B
3674521,E
3674680,B
3674681,C
3674682,A
3674890,C
3674891,B
3675091,A
3675092,A
3675111,C
3675112,C
3675282,C
3675352,D
3675580,E
3675582,B
3675710,C
3675711,E
3675780,B
3675782,A
3675790,E
3675791,E
3675792,A
3675822,B
3675970,B
3675971,A
3675972,B
3675991,B
3675992,C
3676080,D
3676081,D
3676082,E
3676100,D
3676102,A
3676190,E
3676192,A
3676220,D
3676222,C
3676260,C
3676261,E
3676262,A
3676730,A
3676731,D
3676732,D
3676800,A
3676801,E
3676802,B
3676890,A
3676892,E
3677060,A
3677061,E
3677062,B
3677100,E
3677102,E
3677320,D
3677321,A
3677322,E
3677470,E
3677472,E
3677710,E
3677711,E
3677712,D
3678040,A
3678180,B
3678182,A
3678430,A
3678431,A
3678481,C
3678600,A
3678601,C
3678602,D
3678721,A
3678722,E
3678761,A
3678762,E
3678811,A
3678910,E
3678911,D
3678930,E
3679000,E
3679001,E
3679052,A
3679291,C
3679292,E
3679531,A
3680381,E
3680410,A
3680411,A
3680490,C
3680491,C
3680720,C
3680721,D
3680801,D
3680802,E
3680880,D
3680882,E
3680960,A
3680961,A
3680962,B
3681170,E
3681172,D
3681960,D
3681961,C
3681962,A
3682041,C
3682042,C
3682200,C
3682201,C
3682221,B
3682681,B
3682801,B
3682911,B
3682940,D
3682941,A
3682942,C
3683020,E
3683022,C
3683350,D
3683351,B
3683490,C
3683491,D
3683492,B
3683671,C
3684020,D
3684021,C
3684022,D
3684420,C
3684560,D
3684561,C
3684562,A
3684590,A
3684592,E
3685050,D
3685051,D
3685100,E
3685101,E
3685102,B
3685280,D
3685410,D
3685411,D
3685412,C
3685560,E
3685561,B
3685590,A
3685591,D
3685592,A
3685650,B
3685651,A
3685652,A
3685760,A
3685761,E
3685762,B
3685812,A
3685950,E
3685951,D
3685952,C
3686020,A
3686021,A
3686022,A
3686110,E
3686112,D
3686480,E
3686482,D
3686630,B
3686631,A
3686632,C
3686712,C
3686762,E
3686790,E
3686840,D
3686841,D
3686842,E
3687270,B
3687271,D
3687272,E
3687520,C
3688070,C
3688071,B
3688072,B
3688360,D
3688440,B
3688441,D
3688442,E
3688550,A
3688552,D
3688840,D
3688842,C
3689050,E
3689400,D
3689402,E
3689491,C
3689492,C
3689611,B
3689612,C
3689780,C
3689781,A
3689802,C
3689821,D
3689822,D
3689940,C
3689941,D
3690372,C
3690450,A
3690451,A
3690811,C
3690812,C
3690821,A
3690822,E
3690932,D
3691220,E
3691222,C
3691280,D
3691281,A
3691282,A
3691810,E
3691811,C
3691812,A
3691850,C
3691851,C
3691900,D
3691901,E
3692080,C
3692082,A
3692210,D
3692212,D
3692430,E
3692432,E
3692490,C
3692491,D
3692492,D
3692590,E
3692591,C
3692592,D
3692942,A
3693090,D
3693091,D
3693092,E
3693100,B
3693102,A
3693220,D
3693221,D
3693222,E
3693230,C
3693231,A
3693232,B
3693450,C
3693452,B
3693700,A
3693702,E
3693730,D
3693731,D
3693732,D
3693792,D
3693862,B
3693932,A
3694040,B
3694420,A
3694421,E
3694422,B
3694600,C
3694602,D
3694611,A
3694612,C
3694700,C
3694820,E
3694821,A
3694822,D
3694850,B
3694851,A
3694852,D
3695031,C
3695060,D
3695061,A
3695062,A
3695111,C
3695331,A
3695332,C
3695410,B
3695412,C
3695470,C
3695471,A
3695472,A
3695840,D
3695841,B
3695842,D
3695941,D
3695942,A
3696011,C
3696471,B
3696472,C
3696671,D
3696751,D
3696752,D
3696852,D
3697512,E
3697572,E
3697631,D
3697710,D
3697712,A
3697760,E
3697761,C
3697910,A
3697911,D
3697990,C
3697991,C
3698120,A
3698121,C
3698170,E
3698171,B
3698201,E
3698260,E
3698261,A
3698310,A
3698311,D
3698400,A
3698491,B
3698492,B
3698870,A
3698871,D
3699130,E
3699131,D
3699132,C
3699340,E
3699792,B
3699820,E
3699822,A
3699860,C
3699861,C
3699862,D
3699970,D
3699971,E
3699980,D
3699982,D
3700131,E
3700132,A
3700380,D
3700420,C
3700422,D
3700432,B
3700550,E
3700552,E
3700900,C
3700901,D
3700950,E
3700951,D
3700952,D
3701030,E
3701031,B
3701032,D
3701160,C
3701162,C
3701230,D
3701381,B
3701700,D
3701701,D
3701702,E
3701750,A
3701751,A
3701752,C
3702070,C
3702071,D
3702082,A
3702091,C
3702092,A
3702100,A
3702101,E
3702330,B
3702332,B
3702602,A
3702660,E
3702700,A
3702702,E
3702790,A
3702791,C
3702850,C
3702852,E
3703150,C
3703251,D
3703310,A
3703312,C
3703371,C
3703372,D
3703751,D
3703752,A
3703880,E
3703990,A
3704011,B
3704012,B
3704131,E
3704132,C
3704231,A
3704441,C
3704442,D
3704620,E
3704621,A
3704751,C
3704781,C
3704860,A
3704861,B
3705030,D
3705130,A
3705131,C
3705611,E
3705910,A
3705911,D
3705912,D
3705961,E
3705962,B
3706021,D
3706092,E
3706570,D
3706572,A
3706772,A
3706780,D
3706782,D
3706890,C
3706891,C
3706892,E
3706970,A
3706972,E
3707011,D
3707012,C
3707091,E
3707092,D
3707110,D
3707111,C
3707112,B
3707491,D
3707650,C
3707651,E
3707652,A
3707982,B
3708131,B
3708132,E
3708182,D
3708190,A
3708390,D
3708391,E
3708392,B
3708420,A
3708421,B
3708422,E
3708901,A
3708902,D
3708990,C
3708991,E
3709000,A
3709001,E
3709002,D
3709290,A
3709291,E
3709292,A
3709350,E
3709351,A
3709352,D
3709530,A
3709531,E
3709532,C
3709801,C
3709802,C
3709990,A
3709991,C
3709992,C
3710040,C
3710041,E
3710042,E
3710050,A
3710051,A
3710361,A
3710362,E
3710420,D
3710421,A
3710422,E
3710461,C
3710462,D
3710470,C
3710471,E
3710472,B
3710540,E
3710542,A
3710580,A
3710581,A
3710582,D
3710690,A
3710691,E
3710692,A
3711060,A
3711061,C
3711170,E
3711171,C
3711291,E
3711350,E
3711351,B
3711390,B
3711391,D
3711392,C
3711511,C
3711512,C
3711550,E
3711552,D
3711760,E
3711761,A
3711762,D
3711940,D
3712160,E
3712161,A
3712162,B
3712410,C
3712412,A
3712430,B
3712450,C
3712452,B
3712500,D
